  0.25333074E+01 -0.32241067E+01
  0.25481140E+01 -0.33253571E+01
  0.25629207E+01 -0.34270770E+01
  0.25777273E+01 -0.35291358E+01
  0.25925339E+01 -0.36314069E+01
  0.26073405E+01 -0.37337692E+01
  0.26221471E+01 -0.38361078E+01
  0.26369537E+01 -0.39383152E+01
  0.26517604E+01 -0.40402910E+01
  0.26665670E+01 -0.41419423E+01
  0.26813736E+01 -0.42431836E+01
  0.26961802E+01 -0.43439360E+01
  0.27109868E+01 -0.44441272E+01
  0.27257934E+01 -0.45436904E+01
  0.27406001E+01 -0.46425646E+01
  0.27554067E+01 -0.47406932E+01
  0.27702133E+01 -0.48380244E+01
  0.27850199E+01 -0.49345107E+01
  0.27998265E+01 -0.50301087E+01
  0.28146331E+01 -0.51247793E+01
  0.28294398E+01 -0.52184879E+01
  0.28442464E+01 -0.53112042E+01
  0.28590530E+01 -0.54029031E+01
  0.28738596E+01 -0.54935638E+01
  0.28886662E+01 -0.55831711E+01
  0.29034728E+01 -0.56717143E+01
  0.29182795E+01 -0.57591878E+01
  0.29330861E+01 -0.58455902E+01
  0.29478927E+01 -0.59309239E+01
  0.29626993E+01 -0.60151948E+01
  0.29775059E+01 -0.60984109E+01
  0.29923126E+01 -0.61805815E+01
  0.30071192E+01 -0.62617165E+01
  0.30219258E+01 -0.63418251E+01
  0.30367324E+01 -0.64209149E+01
  0.30515390E+01 -0.64989913E+01
  0.30663456E+01 -0.65760565E+01
  0.30811523E+01 -0.66521093E+01
  0.30959589E+01 -0.67271448E+01
  0.31107655E+01 -0.68011542E+01
  0.31255721E+01 -0.68741254E+01
  0.31403787E+01 -0.69460434E+01
  0.31551853E+01 -0.70168907E+01
  0.31699920E+01 -0.70866486E+01
  0.31847986E+01 -0.71552975E+01
  0.31996052E+01 -0.72228184E+01
  0.32144118E+01 -0.72891937E+01
  0.32292184E+01 -0.73544078E+01
  0.32440250E+01 -0.74184479E+01
  0.32588317E+01 -0.74813047E+01
  0.32736383E+01 -0.75429724E+01
  0.32884449E+01 -0.76034489E+01
  0.33032515E+01 -0.76627355E+01
  0.33180581E+01 -0.77208366E+01
  0.33328648E+01 -0.77777592E+01
  0.33476714E+01 -0.78335118E+01
  0.33624780E+01 -0.78881037E+01
  0.33772846E+01 -0.79415444E+01
  0.33920912E+01 -0.79938421E+01
  0.34068978E+01 -0.80450035E+01
  0.34217045E+01 -0.80950327E+01
  0.34365111E+01 -0.81439309E+01
  0.34513177E+01 -0.81916959E+01
  0.34661243E+01 -0.82383223E+01
  0.34809309E+01 -0.82838012E+01
  0.34957375E+01 -0.83281210E+01
  0.35105442E+01 -0.83712678E+01
  0.35253508E+01 -0.84132260E+01
  0.35401574E+01 -0.84539792E+01
  0.35549640E+01 -0.84935112E+01
  0.35697706E+01 -0.85318067E+01
  0.35845772E+01 -0.85688525E+01
  0.35993839E+01 -0.86046379E+01
  0.36141905E+01 -0.86391553E+01
  0.36289971E+01 -0.86724012E+01
  0.36438037E+01 -0.87043757E+01
  0.36586103E+01 -0.87350830E+01
  0.36734170E+01 -0.87645309E+01
  0.36882236E+01 -0.87927306E+01
  0.37030302E+01 -0.88196960E+01
  0.37178368E+01 -0.88454428E+01
  0.37326434E+01 -0.88699877E+01
  0.37474500E+01 -0.88933478E+01
  0.37622567E+01 -0.89155392E+01
  0.37770633E+01 -0.89365761E+01
  0.37918699E+01 -0.89564703E+01
  0.38066765E+01 -0.89752306E+01
  0.38214831E+01 -0.89928616E+01
  0.38362897E+01 -0.90093642E+01
  0.38510964E+01 -0.90247349E+01
  0.38659030E+01 -0.90389664E+01
  0.38807096E+01 -0.90520474E+01
  0.38955162E+01 -0.90639635E+01
  0.39103228E+01 -0.90746979E+01
  0.39251294E+01 -0.90842319E+01
  0.39399361E+01 -0.90925458E+01
  0.39547427E+01 -0.90996204E+01
  0.39695493E+01 -0.91054374E+01
  0.39843559E+01 -0.91099802E+01
  0.39991625E+01 -0.91132352E+01
  0.40139691E+01 -0.91151922E+01
  0.40287758E+01 -0.91158449E+01
  
  0.00000000E+00  0.10017119E+02
  0.14746343E-01  0.10014910E+02
  0.29492686E-01  0.10008281E+02
  0.44239028E-01  0.99972299E+01
  0.58985371E-01  0.99817519E+01
  0.73731714E-01  0.99618435E+01
  0.88478057E-01  0.99375022E+01
  0.10322440E+00  0.99087292E+01
  0.11797074E+00  0.98755311E+01
  0.13271708E+00  0.98379218E+01
  0.14746343E+00  0.97959250E+01
  0.16220977E+00  0.97495755E+01
  0.17695611E+00  0.96989209E+01
  0.19170246E+00  0.96440228E+01
  0.20644880E+00  0.95849568E+01
  0.22119514E+00  0.95218130E+01
  0.23594148E+00  0.94546951E+01
  0.25068783E+00  0.93837192E+01
  0.26543417E+00  0.93090118E+01
  0.28018051E+00  0.92307074E+01
  0.29492686E+00  0.91489462E+01
  0.30967320E+00  0.90638705E+01
  0.32441954E+00  0.89756221E+01
  0.33916588E+00  0.88843390E+01
  0.35391223E+00  0.87901527E+01
  0.36865857E+00  0.86931858E+01
  0.38340491E+00  0.85935503E+01
  0.39815125E+00  0.84913463E+01
  0.41289760E+00  0.83866619E+01
  0.42764394E+00  0.82795729E+01
  0.44239028E+00  0.81701448E+01
  0.45713663E+00  0.80584340E+01
  0.47188297E+00  0.79444903E+01
  0.48662931E+00  0.78283599E+01
  0.50137565E+00  0.77100884E+01
  0.51612200E+00  0.75897239E+01
  0.53086834E+00  0.74673198E+01
  0.54561468E+00  0.73429374E+01
  0.56036103E+00  0.72166483E+01
  0.57510737E+00  0.70885350E+01
  0.58985371E+00  0.69586922E+01
  0.60460005E+00  0.68272257E+01
  0.61934640E+00  0.66942519E+01
  0.63409274E+00  0.65598953E+01
  0.64883908E+00  0.64242862E+01
  0.66358542E+00  0.62875575E+01
  0.67833177E+00  0.61498415E+01
  0.69307811E+00  0.60112658E+01
  0.70782445E+00  0.58719508E+01
  0.72257080E+00  0.57320062E+01
  0.73731714E+00  0.55915285E+01
  0.75206348E+00  0.54505999E+01
  0.76680982E+00  0.53092868E+01
  0.78155617E+00  0.51676403E+01
  0.79630251E+00  0.50256967E+01
  0.81104885E+00  0.48834796E+01
  0.82579519E+00  0.47410018E+01
  0.84054154E+00  0.45982688E+01
  0.85528788E+00  0.44552818E+01
  0.87003422E+00  0.43120410E+01
  0.88478057E+00  0.41685495E+01
  0.89952691E+00  0.40248162E+01
  0.91427325E+00  0.38808587E+01
  0.92901959E+00  0.37367053E+01
  0.94376594E+00  0.35923974E+01
  0.95851228E+00  0.34479895E+01
  0.97325862E+00  0.33035504E+01
  0.98800497E+00  0.31591624E+01
  0.10027513E+01  0.30149211E+01
  0.10174977E+01  0.28709339E+01
  0.10322440E+01  0.27273188E+01
  0.10469903E+01  0.25842032E+01
  0.10617367E+01  0.24417226E+01
  0.10764830E+01  0.23000194E+01
  0.10912294E+01  0.21592429E+01
  0.11059757E+01  0.20195487E+01
  0.11207221E+01  0.18810993E+01
  0.11354684E+01  0.17440653E+01
  0.11502147E+01  0.16086272E+01
  0.11649611E+01  0.14749773E+01
  0.11797074E+01  0.13433227E+01
  0.11944538E+01  0.12138887E+01
  0.12092001E+01  0.10869218E+01
  0.12239464E+01  0.96269415E+00
  0.12386928E+01  0.84150704E+00
  0.12534391E+01  0.72369485E+00
  0.12681855E+01  0.60962868E+00
  0.12829318E+01  0.49971950E+00
  0.12976782E+01  0.39442050E+00
  0.13124245E+01  0.29422834E+00
  0.13271708E+01  0.19968269E+00
  0.13419172E+01  0.11136348E+00
  0.13566635E+01  0.29885238E-01
  0.13714099E+01 -0.44112355E-01
  0.13861562E+01 -0.10997822E+00
  0.14009026E+01 -0.16706832E+00
  0.14156489E+01 -0.21476864E+00
  0.14303952E+01 -0.25252162E+00
  0.14451416E+01 -0.27985436E+00
  0.14598879E+01 -0.29640559E+00
  0.14746343E+01 -0.30194841E+00
  0.14893133E+01 -0.30187693E+00
  0.15039922E+01 -0.30167425E+00
  0.15186712E+01 -0.30137519E+00
  0.15333502E+01 -0.30103582E+00
  0.15480291E+01 -0.30073071E+00
  0.15627081E+01 -0.30054924E+00
  0.15773871E+01 -0.30059133E+00
  0.15920661E+01 -0.30096268E+00
  0.16067450E+01 -0.30176996E+00
  0.16214240E+01 -0.30311606E+00
  0.16361030E+01 -0.30509592E+00
  0.16507820E+01 -0.30779289E+00
  0.16654609E+01 -0.31127608E+00
  0.16801399E+01 -0.31559870E+00
  0.16948189E+01 -0.32079752E+00
  0.17094979E+01 -0.32689352E+00
  0.17241768E+01 -0.33389353E+00
  0.17388558E+01 -0.34179298E+00
  0.17535348E+01 -0.35057931E+00
  0.17682138E+01 -0.36023608E+00
  0.17828927E+01 -0.37074733E+00
  0.17975717E+01 -0.38210207E+00
  0.18122507E+01 -0.39429843E+00
  0.18269297E+01 -0.40734751E+00
  0.18416086E+01 -0.42127633E+00
  0.18562876E+01 -0.43613008E+00
  0.18709666E+01 -0.45197319E+00
  0.18856456E+01 -0.46888943E+00
  0.19003245E+01 -0.48698081E+00
  0.19150035E+01 -0.50636555E+00
  0.19296825E+01 -0.52717502E+00
  0.19443614E+01 -0.54955001E+00
  0.19590404E+01 -0.57363641E+00
  0.19737194E+01 -0.59958058E+00
  0.19883984E+01 -0.62752468E+00
  0.20030773E+01 -0.65760217E+00
  0.20177563E+01 -0.68993377E+00
  0.20324353E+01 -0.72462394E+00
  0.20471143E+01 -0.76175829E+00
  0.20617932E+01 -0.80140175E+00
  0.20764722E+01 -0.84359775E+00
  0.20911512E+01 -0.88836836E+00
  0.21058302E+01 -0.93571531E+00
  0.21205091E+01 -0.98562182E+00
  0.21351881E+01 -0.10380551E+01
  0.21498671E+01 -0.10929693E+01
  0.21645461E+01 -0.11503087E+01
  0.21792250E+01 -0.12100112E+01
  0.21939040E+01 -0.12720114E+01
  0.22085830E+01 -0.13362434E+01
  0.22232620E+01 -0.14026436E+01
  0.22379409E+01 -0.14711523E+01
  0.22526199E+01 -0.15417151E+01
  0.22672989E+01 -0.16142832E+01
  0.22819779E+01 -0.16888135E+01
  0.22966568E+01 -0.17652678E+01
  0.23113358E+01 -0.18436114E+01
  0.23260148E+01 -0.19238116E+01
  0.23408214E+01 -0.18413198E+01
  0.23556280E+01 -0.17574782E+01
  0.23704346E+01 -0.16722686E+01
  0.23852412E+01 -0.15856748E+01
  0.24000479E+01 -0.14976840E+01
  0.24148545E+01 -0.14082875E+01
  0.24296611E+01 -0.13174813E+01
  0.24444677E+01 -0.12252667E+01
  0.24592743E+01 -0.11316503E+01
  0.24740809E+01 -0.10366444E+01
  0.24888876E+01 -0.94026602E+00
  0.25036942E+01 -0.84253701E+00
  0.25185008E+01 -0.74348289E+00
  0.25333074E+01 -0.64313216E+00
  0.25481140E+01 -0.54151535E+00
  0.25629207E+01 -0.43866402E+00
  0.25777273E+01 -0.33460978E+00
  0.25925339E+01 -0.22938339E+00
  0.26073405E+01 -0.12301398E+00
  0.26221471E+01 -0.15528365E-01
  0.26369537E+01  0.93049375E-01
  0.26517604E+01  0.20269823E+00
  0.26665670E+01  0.31340031E+00
  0.26813736E+01  0.42514076E+00
  0.26961802E+01  0.53790746E+00
  0.27109868E+01  0.65169056E+00
  0.27257934E+01  0.76648192E+00
  0.27406001E+01  0.88227444E+00
  0.27554067E+01  0.99906127E+00
  0.27702133E+01  0.11168351E+01
  0.27850199E+01  0.12355875E+01
  0.27998265E+01  0.13553081E+01
  0.28146331E+01  0.14759841E+01
  0.28294398E+01  0.15975997E+01
  0.28442464E+01  0.17201361E+01
  0.28590530E+01  0.18435709E+01
  0.28738596E+01  0.19678783E+01
  0.28886662E+01  0.20930293E+01
  0.29034728E+01  0.22189921E+01
  0.29182795E+01  0.23457321E+01
  0.29330861E+01  0.24732130E+01
  0.29478927E+01  0.26013970E+01
  0.29626993E+01  0.27302456E+01
  0.29775059E+01  0.28597202E+01
  0.29923126E+01  0.29897827E+01
  0.30071192E+01  0.31203963E+01
  0.30219258E+01  0.32515255E+01
  0.30367324E+01  0.33831366E+01
  0.30515390E+01  0.35151978E+01
  0.30663456E+01  0.36476793E+01
  0.30811523E+01  0.37805526E+01
  0.30959589E+01  0.39137906E+01
  0.31107655E+01  0.40473665E+01
  0.31255721E+01  0.41812534E+01
  0.31403787E+01  0.43154231E+01
  0.31551853E+01  0.44498455E+01
  0.31699920E+01  0.45844871E+01
  0.31847986E+01  0.47193105E+01
  0.31996052E+01  0.48542734E+01
  0.32144118E+01  0.49893273E+01
  0.32292184E+01  0.51244179E+01
  0.32440250E+01  0.52594835E+01
  0.32588317E+01  0.53944560E+01
  0.32736383E+01  0.55292602E+01
  0.32884449E+01  0.56638146E+01
  0.33032515E+01  0.57980320E+01
  0.33180581E+01  0.59318202E+01
  0.33328648E+01  0.60650835E+01
  0.33476714E+01  0.61977235E+01
  0.33624780E+01  0.63296409E+01
  0.33772846E+01  0.64607364E+01
  0.33920912E+01  0.65909123E+01
  0.34068978E+01  0.67200735E+01
  0.34217045E+01  0.68481287E+01
  0.34365111E+01  0.69749908E+01
  0.34513177E+01  0.71005772E+01
  0.34661243E+01  0.72248104E+01
  0.34809309E+01  0.73476167E+01
  0.34957375E+01  0.74689265E+01
  0.35105442E+01  0.75886725E+01
  0.35253508E+01  0.77067887E+01
  0.35401574E+01  0.78232087E+01
  0.35549640E+01  0.79378640E+01
  0.35697706E+01  0.80506824E+01
  0.35845772E+01  0.81615862E+01
  0.35993839E+01  0.82704907E+01
  0.36141905E+01  0.83773028E+01
  0.36289971E+01  0.84819202E+01
  0.36438037E+01  0.85842311E+01
  0.36586103E+01  0.86841135E+01
  0.36734170E+01  0.87814364E+01
  0.36882236E+01  0.88760603E+01
  0.37030302E+01  0.89678388E+01
  0.37178368E+01  0.90566203E+01
  0.37326434E+01  0.91422504E+01
  0.37474500E+01  0.92245742E+01
  0.37622567E+01  0.93034391E+01
  0.37770633E+01  0.93786971E+01
  0.37918699E+01  0.94502077E+01
  0.38066765E+01  0.95178399E+01
  0.38214831E+01  0.95814741E+01
  0.38362897E+01  0.96410040E+01
  0.38510964E+01  0.96963375E+01
  0.38659030E+01  0.97473970E+01
  0.38807096E+01  0.97941195E+01
  0.38955162E+01  0.98364563E+01
  0.39103228E+01  0.98743715E+01
  0.39251294E+01  0.99078406E+01
  0.39399361E+01  0.99368490E+01
  0.39547427E+01  0.99613898E+01
  0.39695493E+01  0.99814615E+01
  0.39843559E+01  0.99970665E+01
  0.39991625E+01  0.10008209E+02
  0.40139691E+01  0.10014892E+02
  0.40287758E+01  0.10017119E+02
  
